program,year,last_name,full_name,first_name,affiliation_QID,subprogram,multi.year_award,fellowship.title
Getty,1989,Krüger-Karczewski,"Krüger-Karczewski, Anne-Catherine",Anne-Catherine,Q156725,Visiting Scholars,NA,NA
Getty,1989,Whyte,"Whyte, Iain Boyd",Iain Boyd,Q160302,Getty Scholars,NA,NA
Getty,1989,Kaes,"Kaes, Anton",Anton,Q168756,Getty Scholars,NA,NA
Getty,1989,Wazbinski,"Waźbiński, Zygmunt",Zygmunt,Q1752712,Visiting Scholars,NA,NA
Getty,1989,Scheller,"Scheller, Robert W.",Robert,Q214341,Visiting Scholars,NA,NA
Getty,1989,Fernández-Galiano,"Fernández-Galiano, Luis",Luis,Q2807,Visiting Scholars,NA,NA
Getty,1989,Troy,"Troy, Nancy J.",Nancy,Q309350,Getty Scholars,NA,NA
Getty,1989,Girth,"Girth, Peter",Peter,Q3531558,Visiting Scholars,NA,NA
Getty,1989,Lavin,"Lavin, Sylvia",Sylvia,Q49088,Predoctoral and Postdoctoral Fellows,NA,NA
Getty,1989,Herbert,"Herbert, James D.",James,Q49112,Predoctoral and Postdoctoral Fellows,NA,NA
Getty,1989,Rykwert,"Rykwert, Joseph",Joseph,Q49117,Visiting Scholars,NA,NA
Getty,1989,Silver,"Silver, Kenneth",Kenneth,Q49210,Visiting Scholars,NA,NA
Getty,1989,Michelson,"Michelson, Annette",Annette,Q49210,Getty Scholars,NA,NA
Getty,1989,Ballerini,"Ballerini, Luigi",Luigi,Q49210,Getty Scholars,NA,NA
Getty,1989,Jelavich,"Jelavich, Peter",Peter,Q49213,Getty Scholars,NA,NA
Getty,1989,Neumeyer,"Neumeyer, Fritz",Fritz,Q51985,Research Associate,NA,NA
Getty,1989,Barthelmess,"Barthelmess, Stephen",Stephen,Q55044,Predoctoral and Postdoctoral Fellows,NA,NA
Getty,1989,Spitz,"Spitz, Ellen Handler",Ellen Handler,Q60,Getty Scholars,NA,NA
Getty,1989,Weiss,"Weiss, Peg",Peg,Q617433,Getty Scholars,NA,NA
Getty,1989,Antin,"Antin, David",David,Q622664,Visiting Scholars,NA,NA
Getty,1989,Dümling,"Dümling, Albrecht",Albrecht,Q64,Getty Scholars,NA,NA
Getty,1989,Spielmann,"Spielmann, Yvonne",Yvonne,Q678982,Predoctoral and Postdoctoral Fellows,NA,NA
Getty,1989,Keisch,"Keisch, Claude",Claude,Q700216,Visiting Scholars,NA,NA
Getty,1989,Wyss,"Wyss, Beat",Beat,Q72,Visiting Scholars,NA,NA
Getty,1989,Kropfinger,"Kropfinger, Klaus",Klaus,Q833822,Getty Scholars,NA,NA
Getty,1989,Moranvánsky,"Moranvánsky, Ákos",Ákos,Q97317546,Research Associate,NA,NA
Getty,1988,Christian,"Christian, Jr., William","Jr., William",Q11974,Visiting Scholars,NA,NA
Getty,1988,Baird,"Baird, George",George,Q127730692,Visiting Scholars,NA,NA
Getty,1988,Auner,"Auner, Joseph",Joseph,Q131252,Predoctoral and Postdoctoral Fellows,NA,NA
Getty,1988,Stocking,"Stocking, George",George,Q131252,Getty Scholars,NA,NA
Getty,1988,Buddensieg,"Buddensieg, Tilmann",Tilmann,Q152171,Getty Scholars,NA,NA
Getty,1988,Hobsbawm,"Hobsbawm, Eric",Eric,Q170027,Visiting Scholars,NA,NA
Getty,1988,Watson,"Watson, Elizabeth",Elizabeth,Q193727,Predoctoral and Postdoctoral Fellows,NA,NA
Getty,1988,Fioere,"Fioere, Paolo",Paolo,Q209344,Visiting Scholars,NA,NA
Getty,1988,Fiz,"Fiz, Simón Marchan",Simón Marchan,Q219694,Visiting Scholars,NA,NA
Getty,1988,Serov,"Serov, Serguei",Serguei,Q2370801,Visiting Scholars,NA,NA
Getty,1988,Gurevich,"Gurevich, Aron Iakovlevich",Aron Iakovlevich,Q2370801,Getty Scholars,NA,NA
Getty,1988,Moulin,"Moulin, Raymonde",Raymonde,Q273518,Getty Scholars,NA,NA
Getty,1988,Klapisch-Zuber,"Klapisch-Zuber, Christiane",Christiane,Q273518,Getty Scholars,NA,NA
Getty,1988,Kubler,"Kubler, George Alexander",George,Q49112,Visiting Scholars,NA,NA
Getty,1988,Huhn,"Huhn, Thomas",Thomas,Q49114,Predoctoral and Postdoctoral Fellows,NA,NA
Getty,1988,O'Connell,"O’Connell, Lauren M.",Lauren,Q49115,Predoctoral and Postdoctoral Fellows,NA,NA
Getty,1988,DeLong,"DeLong, David",David,Q49117,Visiting Scholars,NA,NA
Getty,1988,Neumeyer,"Neumeyer, Fritz",Fritz,Q51985,Research Associate,NA,NA
Getty,1988,Schneider,"Schneider, Ulrich",Ulrich,Q51985,Predoctoral and Postdoctoral Fellows,NA,NA
Getty,1988,Goody,"Goody, John",John,Q609646,Getty Scholars,NA,NA
Getty,1988,Janda,"Janda, Anna-Margarete",Anna-Margarete,Q64,Visiting Scholars,NA,NA
Getty,1988,Settis,"Settis, Salvatore",Salvatore,Q672416,Getty Scholars,NA,NA
Getty,1988,Marcus,"Marcus, George",George,Q842909,Getty Scholars,NA,NA
Getty,1988,Bucher,"Bucher, François",François,Q861548,Getty Scholars,NA,NA
Getty,1987,Selden,"Selden, Daniel L.",Daniel L.,Q1047293,Predoctoral and Postdoctoral Fellows,NA,NA
Getty,1987,Rudolph,"Rudolph, Conrad",Conrad,Q1075148,Predoctoral and Postdoctoral Fellows,NA,NA
Getty,1987,Bryson,"Bryson, Norman",Norman,Q13371,Visiting Scholars,NA,NA
Getty,1987,Kemp,"Kemp, Wolfgang",Wolfgang,Q155354,Getty Scholars,NA,NA
Getty,1987,Alpers,"Alpers, Svetlana",Svetlana,Q168756,Getty Scholars,NA,NA
Getty,1987,Burckhardt,"Burckhardt, Jacqueline",Jacqueline,Q1763623,Visiting Scholars,NA,NA
Getty,1987,Schorske,"Schorske, Carl E.",Carl E.,Q21578,Getty Scholars,NA,NA
Getty,1987,Bonet-Correa,"Bonet-Correa, Antonio",Antonio,Q219694,Visiting Scholars,NA,NA
Getty,1987,Ferino-Pagden,"Ferino-Pagden, Sylvia",Sylvia,Q339759,Visiting Scholars,NA,NA
Getty,1987,Ascher,"Ascher, Marcia",Marcia,Q3540690,Getty Scholars,NA,NA
Getty,1987,Bynum,"Bynum, Caroline Walker",Caroline Walker,Q49088,Getty Scholars,NA,NA
Getty,1987,Steinberg,"Steinberg, Leo",Leo,Q49117,Getty Scholars,NA,NA
Getty,1987,Andersson,"Andersson, Christiane",Christiane,Q50662,Visiting Scholars,NA,NA
Getty,1987,Cohen,"Cohen, Jean-Louis",Jean-Louis,Q54807489,Visiting Scholars,NA,NA
Getty,1987,Nodelman,"Nodelman, Sheldon",Sheldon,Q622664,Getty Scholars,NA,NA
Getty,1987,Mallgrave,"Mallgrave, Harry",Harry,Q692740,Research Associate,NA,NA
Getty,1987,Dill,"Dill, Charles",Charles,Q838330,Predoctoral and Postdoctoral Fellows,NA,NA
Getty,1987,Warner,"Warner, Marina",Marina,Q84,Getty Scholars,NA,NA
Getty,1987,Lowry,"Lowry, Martin",Martin,Q865528,Getty Scholars,NA,NA
Getty,1987,Freund,"Freund, Gisèle",Gisèle,Q90,Getty Scholars,NA,NA
Getty,1986,Früsorge,"Früsorge, Gotthardt",Gotthardt,Q1005405,Visiting Scholars,NA,NA
Getty,1986,Corboz,"Corboz, André",André,Q11942,Getty Scholars,NA,NA
Getty,1986,Lipstadt,"Lipstadt, Hélène",Hélène,Q127328842,Visiting Scholars,NA,NA
Getty,1986,Ackerman,"Ackerman, James",James,Q13371,Visiting Scholars,NA,NA
Getty,1986,Branca,"Branca, Vittore",Vittore,Q1435690,Visiting Scholars,NA,NA
Getty,1986,Kent,"Kent, Dale",Dale,Q1478723,Getty Scholars,NA,NA
Getty,1986,Riese,"Riese, Berthold",Berthold,Q153006,Getty Scholars,NA,NA
Getty,1986,Warnke,"Warnke, Martin",Martin,Q156725,Getty Scholars,NA,NA
Getty,1986,Grey,"Grey, Thomas",Thomas,Q168756,Predoctoral and Postdoctoral Fellows,NA,NA
Getty,1986,de Vries,"de Vries, Jan",Jan,Q168756,Getty Scholars,NA,NA
Getty,1986,Veltman,"Veltman, Kim",Kim,Q180865,Getty Scholars,NA,NA
